id,name,categories,lat,long,num_checkins,num_likes,price,rating,num_ratings,url_venue,url_foursquare
4d9fc1b22305a35db65dbeaf,Sterling's,Speakeasy,37.792058,-122.443514,0,0,3,,,,http://4sq.com/gfw4UI
4bee4848e24d20a1efca7214,Rotten Game,Playground,37.7582143,-122.39651741,0,0,,,,,http://4sq.com/c12kKx
4be6866b2457a59379eeac15,Guadelajara,,37.71968558986786,-122.44014669061293,0,0,,,,,http://4sq.com/9dA14r
4e1beaadb0fb719c6e0fcb02,Muni Stop 16371,Bus Line,37.717422,-122.402239,0,0,,,,,http://4sq.com/rjftsE
5a1dcd7069e77b3aa579dee3,Telaria,"Office, Tech Startup",37.793775,-122.396653,0,0,,,,,http://4sq.com/2AbMLGh
57d3b3c8498ed490d50b69d8,U.S. Bank,Bank,37.79277802,-122.3977814,0,0,,6.7,0,https://locations.usbank.com/index/minnesota/minneapolis/us-bank-plaza-branch.html,http://4sq.com/2cdEAeQ
4c7ab1b3566db60c06cf480e,St Paul of the Shipwreck Catholic Church,Church,37.71979975253,-122.39633871582434,0,3,,,,,http://4sq.com/aqsYNZ
4ee15cfe0e01e3534fa2b581,The Burrito Place,Burrito Place,37.72426401626765,-122.4841135215148,0,0,1,,,,http://4sq.com/vwfySe
4ad7cb3af964a520cd0e21e3,LBC Philippines,Post Office,37.717968932737904,-122.44444854879967,0,0,,,,,http://4sq.com/cw6Xut
55d4b6d8498ea36af84d1163,U.S. Bank Branch,Bank,37.7233429,-122.4826126,0,0,,,,https://www.usbank.com/locations/locator-results.html?stringquery=941321731,http://4sq.com/1Jkdhtv
4aa8048ff964a520c14e20e3,Drumm Liquor & Deli,"Falafel Restaurant, Deli / Bodega",37.79371622101962,-122.39653315791311,0,5,1,6.0,13,,http://4sq.com/9SCYSt
4f7766dae4b040208c2fc539,The Workshop,,37.75575,-122.444278,0,0,,,,,http://4sq.com/H3O1Wm
4ace965df964a52053d120e3,Oyaji Restaurant,"Sushi Restaurant, Japanese Restaurant",37.78155923198009,-122.49288100105052,0,27,2,6.4,65,,http://4sq.com/6n78Eg
4e90bc8661afcfde2a00fe61,Gilt City Blue Angels Viewing Party,Professional & Other Places,37.794271,-122.445975,0,0,,,,,http://4sq.com/rk2Gql
4cb222461168a0936bc63823,Rainbow Cafe,Caribbean Restaurant,37.75481849345515,-122.44697539342887,0,0,2,,,,http://4sq.com/9yMks7
55ba4544498efb4bbcbe7e21,Brayer Electeic,Construction & Landscaping,37.724838629365,-122.391822226346,0,0,,,,,http://4sq.com/1KBggkl
52d6df5311d24f844b46202a,Free STD Clinics,Medical Center,37.753427,-122.489138,0,0,,,,http://www.freestdclinics.org/std-testing/san-francisco-california-1800-31st-ave-94122,http://4sq.com/1mki1S4
49e7903df964a520c3641fe3,U-Haul Moving & Storage at Candlestick,Storage Facility,37.724358387366976,-122.39999492798438,0,5,,5.3,20,https://www.uhaul.com/Locations/Truck-Rentals-near-San-Francisco-CA-94124/708066/,http://4sq.com/c9NmRz
4a7772e6f964a52087e41fe3,Lincoln Park Market,Convenience Store,37.78183570718979,-122.4909559338392,0,1,,,,,http://4sq.com/awrvNu
4cf98c3aee9cb60cd0d284ad,A's,Vietnamese Restaurant,37.718785,-122.390546,0,0,2,,,,http://4sq.com/dHuDvw
542b2d62498ea28b89102e42,المُلّحَقْ حَقَيّ,,37.723847,-122.484427,0,0,,,,,http://4sq.com/1uaPiXg
4f2e239ce4b0d411bbcf957c,"Stellina, Point Reyes",,37.792097,-122.488108,0,0,,,,,http://4sq.com/xvjBIS
57927b91498e9a9358010254,Duc Loi Pantry,Grocery Store,37.72468002761236,-122.39474660609511,0,13,,7.1,18,http://ducloimarket.com,http://4sq.com/29SLCE2
5c34bf36464d65002c10506d,1395 22nd Street,Building,37.757592,-122.394723,0,0,,,,,https://4sq.com/2SDr9sQ
59477b8ab1ec130850485fc8,San Francisco Dental Implant Center,Dentist's Office,37.793321103720835,-122.39650368690491,0,0,,,,,http://4sq.com/2rH2N7U
5710584e498eea62960edc64,Akilian Estate,Salsa Club,37.793841,-122.444349,0,0,,,,,http://4sq.com/1V5sab6
4e99b119722e25a7f5ece412,Fillia Fransisca - State Farm Insurance Agent,"Office, Insurance Office",37.753516,-122.488702,0,0,,,,http://www.fillia.net,http://4sq.com/ndfvoT
4d9cda67baae54818acee464,Clayton St Redlight District,Speakeasy,37.758625745773315,-122.44506239891052,0,0,3,,,,http://4sq.com/eqS1fB
53dc2751498e1b6dfa0cc3d3,Residence of the Consul-General of Japan in San Francisco,Embassy / Consulate,37.79443274567784,-122.44234740619781,0,0,,,,,http://4sq.com/1AIULqP
4dade78d1e7207bbeb05da5a,Clipper Customer Service Kiosk,General Travel,37.79319664098731,-122.39678267218882,0,0,,,,https://www.clippercard.com,http://4sq.com/fwJrid
4be62215bcef2d7f4be004e5,Eagle Point Labyrinth,"Sculpture Garden, Beach",37.78793421258008,-122.50581339923545,0,84,,8.7,98,http://gotosocal.com/eagle-point-labyrinth/,http://4sq.com/aRJw7H
4ebdd8aa30f82a2e123d01dd,MUNI 33 Stanyan - Stop 14076 (Clayton @ Corbett),Bus Line,37.758657,-122.445588,0,0,,,,,http://4sq.com/u6551l
4c7e14c410916dcb80422b96,Drunken Sushi,Japanese Restaurant,37.75833,-122.49468,0,0,2,,,,http://4sq.com/degz63
5c70e3ca58002c002ca78750,The Links Bar And Grill,Bar,37.781498,-122.492966,0,1,2,,,,https://4sq.com/2Xl0FPi
4b243762f964a520f46324e3,Creative Arts Computer Lab (CA 260),College Classroom,37.72037079229742,-122.44547145823572,0,0,,,,,http://4sq.com/bBHZ22
50b4279fe4b0f808c6f45749,Muni Stop,Bus Line,37.79202712781148,-122.44777158567088,0,0,,,,,http://4sq.com/ReGy17
53968bf0498e2660782d2329,walk stars,Animal Shelter,37.758174,-122.490982,0,0,,,,,http://4sq.com/1pYBWfv
4c07cc7ea0129c746b97d2c9,University Housing Office - Mary Ward Hall,College Administrative Building,37.72337776070893,-122.4835846488861,0,0,,,,,http://4sq.com/8Xac54
4c85b8fed8086dcb1ab79452,Romantic Walk With Baby,Karaoke Bar,37.758147510219146,-122.49606810567195,0,0,2,,,,http://4sq.com/c8cNa8
4f3c054ce4b09bd627977df6,Arballo Gym 310,College Gym,37.72052698184626,-122.48393700948483,0,0,,,,,http://4sq.com/yKQR1C
4c82fef22f1c236a496e3f43,Toothpickman,General Entertainment,37.797594,-122.481562,0,0,,,,,http://4sq.com/8YbYIn
4a9de718f964a520ce3920e3,Kite Hill Open Space,"Park, Scenic Lookout, Dog Run",37.758289882870194,-122.44143521277012,0,92,,9.3,108,,http://4sq.com/bZSJgx
4c6ac35835d3be9a4ab02206,Pestec,"Home Service, Waste Facility, Business Service",37.72594923,-122.39130624,0,0,,,,https://www.pestec.com,http://4sq.com/bZlCzR
4f4051d1e4b0f9f819465606,Secret Park,,37.757777,-122.439925,0,0,,,,,http://4sq.com/yF8opV
